Mesa_Num,Mesa_ID,Ruta,Estado
5,102504,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_5_102504.jpg,OK
1,105184,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_1_105184.jpg,OK
2,105194,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_2_105194.jpg,OK
3,105204,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_3_105204.jpg,OK
4,105214,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_4_105214.jpg,OK
5,105224,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_5_105224.jpg,OK
1,105434,ACTAS/Argentina/Chubut/Centro de Residentes Wiñay/mesa_1_105434.jpg,OK
2,105444,ACTAS/Argentina/Chubut/Centro de Residentes Wiñay/mesa_2_105444.jpg,OK
6,105234,ACTAS/Argentina/Chubut/Centro Cultural de la Municipalidad de Comodoro Rivadavia/mesa_6_105234.jpg,OK
3,105454,ACTAS/Argentina/Chubut/Centro de Residentes Wiñay/mesa_3_105454.jpg,OK
4,105464,ACTAS/Argentina/Chubut/Centro de Residentes Wiñay/mesa_4_105464.jpg,OK
1,104974,ACTAS/Argentina/Cordoba/C.I.C. Dispensario/mesa_1_104974.jpg,OK
1,104924,ACTAS/Argentina/Cordoba/CPC Villa El Libertador/mesa_1_104924.jpg,OK
3,104894,ACTAS/Argentina/Cordoba/CPC Villa El Libertador/mesa_3_104894.jpg,OK
2,104934,ACTAS/Argentina/Cordoba/CPC Villa El Libertador/mesa_2_104934.jpg,OK
5,104914,ACTAS/Argentina/Cordoba/CPC Villa El Libertador/mesa_5_104914.jpg,OK
4,104904,ACTAS/Argentina/Cordoba/CPC Villa El Libertador/mesa_4_104904.jpg,OK
1,104964,ACTAS/Argentina/Cordoba/Escuela Leopoldo Lugones/mesa_1_104964.jpg,OK
1,104944,ACTAS/Argentina/Cordoba/IPEM Nº 147 Manuel Anselmo Ocampo/mesa_1_104944.jpg,OK
2,104824,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_2_104824.jpg,OK
3,104834,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_3_104834.jpg,OK
1,104814,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_1_104814.jpg,OK
2,104954,ACTAS/Argentina/Cordoba/IPEM Nº 147 Manuel Anselmo Ocampo/mesa_2_104954.jpg,OK
6,104864,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_6_104864.jpg,OK
7,104874,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_7_104874.jpg,OK
5,104854,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_5_104854.jpg,OK
8,104884,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_8_104884.jpg,OK
4,104844,ACTAS/Argentina/Cordoba/IPEM Nº 86 Gabriela Mistral/mesa_4_104844.jpg,OK
2,105254,ACTAS/Argentina/Corrientes/Centro Integrador Comunitario de la Municipalidad de Santa Lucia (CIC)/mesa_2_105254.jpg,OK
1,104744,ACTAS/Argentina/Jujuy/Centro Integrador Comunitario (CIC)/mesa_1_104744.jpg,OK
2,104754,ACTAS/Argentina/Jujuy/Centro Integrador Comunitario (CIC)/mesa_2_104754.jpg,OK
1,105244,ACTAS/Argentina/Corrientes/Centro Integrador Comunitario de la Municipalidad de Santa Lucia (CIC)/mesa_1_105244.jpg,OK
1,104764,ACTAS/Argentina/Jujuy/Centro Integrador Comunitario (CIC)/mesa_1_104764.jpg,OK
1,104504,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_1_104504.jpg,OK
2,104514,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_2_104514.jpg,OK
3,104524,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_3_104524.jpg,OK
4,104534,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_4_104534.jpg,OK
5,104544,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_5_104544.jpg,OK
7,104664,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_7_104664.jpg,OK
6,104554,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_6_104554.jpg,OK
8,104674,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_8_104674.jpg,OK
9,104684,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_9_104684.jpg,OK
10,104694,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_10_104694.jpg,OK
11,104704,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_11_104704.jpg,OK
12,104714,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_12_104714.jpg,OK
14,104614,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_14_104614.jpg,OK
13,104604,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_13_104604.jpg,OK
15,104624,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_15_104624.jpg,OK
16,104634,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_16_104634.jpg,OK
17,104644,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_17_104644.jpg,OK
18,104654,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_18_104654.jpg,OK
19,104564,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_19_104564.jpg,OK
20,104574,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_20_104574.jpg,OK
21,104584,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_21_104584.jpg,OK
1,104724,ACTAS/Argentina/Jujuy/Sede de Estudios Universitarios/mesa_1_104724.jpg,OK
22,104594,ACTAS/Argentina/Jujuy/Escuela Normal Superior Juan Ignacio Gorriti/mesa_22_104594.jpg,OK
2,104734,ACTAS/Argentina/Jujuy/Sede de Estudios Universitarios/mesa_2_104734.jpg,OK
1,105424,ACTAS/Argentina/La Pampa/Centro Municipal de Cultura/mesa_1_105424.jpg,OK
1,105264,ACTAS/Argentina/La Rioja/Salón de Jubilados de Vichigasta/mesa_1_105264.jpg,OK
2,105274,ACTAS/Argentina/La Rioja/Salón de Jubilados de Vichigasta/mesa_2_105274.jpg,OK
1,104224,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_1_104224.jpg,OK
3,104244,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_3_104244.jpg,OK
2,104234,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_2_104234.jpg,OK
4,104254,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_4_104254.jpg,OK
5,104264,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_5_104264.jpg,OK
6,104274,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_6_104274.jpg,OK
7,104284,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_7_104284.jpg,OK
8,104294,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_8_104294.jpg,OK
9,104304,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_9_104304.jpg,OK
12,104334,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_12_104334.jpg,OK
10,104314,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_10_104314.jpg,OK
1,104084,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_1_104084.jpg,OK
2,104094,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_2_104094.jpg,OK
11,104324,ACTAS/Argentina/Mendoza/Escuela “John Fitzgerald Kennedy”/mesa_11_104324.jpg,OK
3,104104,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_3_104104.jpg,OK
4,104114,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_4_104114.jpg,OK
5,104124,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_5_104124.jpg,OK
7,104164,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_7_104164.jpg,OK
8,104174,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_8_104174.jpg,OK
6,104134,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_6_104134.jpg,OK
9,104184,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_9_104184.jpg,OK
10,104194,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_10_104194.jpg,OK
11,104204,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_11_104204.jpg,OK
13,104144,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_13_104144.jpg,OK
12,104214,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_12_104214.jpg,OK
14,104154,ACTAS/Argentina/Mendoza/Escuela “Patricias Mendocinas”/mesa_14_104154.jpg,OK
1,104484,ACTAS/Argentina/Mendoza/Escuela “Pedro Goyena”/mesa_1_104484.jpg,OK
1,104454,ACTAS/Argentina/Mendoza/Escuela Fuerte San Carlos/mesa_1_104454.jpg,OK
2,104464,ACTAS/Argentina/Mendoza/Escuela Fuerte San Carlos/mesa_2_104464.jpg,OK
2,104494,ACTAS/Argentina/Mendoza/Escuela “Pedro Goyena”/mesa_2_104494.jpg,OK
3,104474,ACTAS/Argentina/Mendoza/Escuela Fuerte San Carlos/mesa_3_104474.jpg,OK
4,104434,ACTAS/Argentina/Mendoza/Escuela Fuerte San Carlos/mesa_4_104434.jpg,OK
5,104444,ACTAS/Argentina/Mendoza/Escuela Fuerte San Carlos/mesa_5_104444.jpg,OK
1,104344,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_1_104344.jpg,OK
3,104364,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_3_104364.jpg,OK
4,104374,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_4_104374.jpg,OK
2,104354,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_2_104354.jpg,OK
5,104384,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_5_104384.jpg,OK
7,104404,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_7_104404.jpg,OK
6,104394,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_6_104394.jpg,OK
8,104414,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_8_104414.jpg,OK
2,105294,ACTAS/Argentina/Neuquén/Centro de Formación Profesional N° 29 Darrieux 470/mesa_2_105294.jpg,OK
9,104424,ACTAS/Argentina/Mendoza/Escuela Luis Baldini/mesa_9_104424.jpg,OK
1,105284,ACTAS/Argentina/Neuquén/Centro de Formación Profesional N° 29 Darrieux 470/mesa_1_105284.jpg,OK
3,105304,ACTAS/Argentina/Neuquén/Centro de Formación Profesional N° 29 Darrieux 470/mesa_3_105304.jpg,OK
4,105314,ACTAS/Argentina/Neuquén/Centro de Formación Profesional N° 29 Darrieux 470/mesa_4_105314.jpg,OK
1,105144,ACTAS/Argentina/Rio Negro/Universidad Nacional De Rio Negro/mesa_1_105144.jpg,OK
4,105174,ACTAS/Argentina/Rio Negro/Universidad Nacional De Rio Negro/mesa_4_105174.jpg,OK
2,105154,ACTAS/Argentina/Rio Negro/Universidad Nacional De Rio Negro/mesa_2_105154.jpg,OK
1,104984,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_1_104984.jpg,OK
3,105164,ACTAS/Argentina/Rio Negro/Universidad Nacional De Rio Negro/mesa_3_105164.jpg,OK
5,105024,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_5_105024.jpg,OK
4,105014,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_4_105014.jpg,OK
3,105004,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_3_105004.jpg,OK
7,105044,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_7_105044.jpg,OK
2,104994,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_2_104994.jpg,OK
6,105034,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_6_105034.jpg,OK
8,105054,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_8_105054.jpg,OK
9,105064,ACTAS/Argentina/Salta/Colegio Nacional Salta N° 5080/mesa_9_105064.jpg,OK
1,105094,ACTAS/Argentina/Salta/Escuela De Comercio Julio Cortez Nº 5091/mesa_1_105094.jpg,OK
2,105104,ACTAS/Argentina/Salta/Escuela De Comercio Julio Cortez Nº 5091/mesa_2_105104.jpg,OK
4,105124,ACTAS/Argentina/Salta/Escuela De Comercio Julio Cortez Nº 5091/mesa_4_105124.jpg,OK
3,105114,ACTAS/Argentina/Salta/Escuela De Comercio Julio Cortez Nº 5091/mesa_3_105114.jpg,OK
1,105074,ACTAS/Argentina/Salta/Municipalidad De Profesor Salvador Mazza/mesa_1_105074.jpg,OK
1,105324,ACTAS/Argentina/San Juan/Escuela Dr. Antonio Aberastain School/mesa_1_105324.jpg,OK
2,105084,ACTAS/Argentina/Salta/Municipalidad De Profesor Salvador Mazza/mesa_2_105084.jpg,OK
1,105134,ACTAS/Argentina/Salta/Salón de la Cultura/mesa_1_105134.jpg,OK
2,105334,ACTAS/Argentina/San Juan/Escuela Dr. Antonio Aberastain School/mesa_2_105334.jpg,OK
1,105364,ACTAS/Argentina/Santa Cruz/Escuela N°56 Krewen Kau/mesa_1_105364.jpg,OK
1,105344,ACTAS/Argentina/San Luis/Escuela Normal de Ninas Paula Dominguez de Bazan/mesa_1_105344.jpg,OK
1,105374,ACTAS/Argentina/Santa Cruz/Pastoral de Rio Gallegos/mesa_1_105374.jpg,OK
2,105354,ACTAS/Argentina/San Luis/Escuela Normal de Ninas Paula Dominguez de Bazan/mesa_2_105354.jpg,OK
1,104774,ACTAS/Argentina/Santa Fe/Escuela República de Bolivia/mesa_1_104774.jpg,OK
2,104784,ACTAS/Argentina/Santa Fe/Escuela República de Bolivia/mesa_2_104784.jpg,OK
2,105384,ACTAS/Argentina/Santa Cruz/Pastoral de Rio Gallegos/mesa_2_105384.jpg,OK
3,104794,ACTAS/Argentina/Santa Fe/Escuela República de Bolivia/mesa_3_104794.jpg,OK
4,104804,ACTAS/Argentina/Santa Fe/Escuela República de Bolivia/mesa_4_104804.jpg,OK
1,105404,ACTAS/Argentina/Tucumán/Casa del Sr. Tomas Serrano/mesa_1_105404.jpg,OK
3,105394,ACTAS/Argentina/Santa Cruz/Pastoral de Rio Gallegos/mesa_3_105394.jpg,OK
1,105484,ACTAS/Bélgica/Bruselas/Casa de America Latina/mesa_1_105484.jpg,OK
2,105414,ACTAS/Argentina/Tucumán/Casa del Sr. Tomas Serrano/mesa_2_105414.jpg,OK
1,107014,ACTAS/Brasil/Distr. Federal/Embajada/mesa_1_107014.jpg,OK
1,107094,ACTAS/Brasil/Acre/Consulado/mesa_1_107094.jpg,OK
1,107084,ACTAS/Brasil/M.Grosso do Sul/Cyriaco Félix de Toledo/mesa_1_107084.jpg,OK
1,107044,ACTAS/Brasil/Mato Grosso/Consulado/mesa_1_107044.jpg,OK
2,107034,ACTAS/Brasil/Río de Janeiro/Consulado/mesa_2_107034.jpg,OK
1,107024,ACTAS/Brasil/Río de Janeiro/Consulado/mesa_1_107024.jpg,OK
2,107064,ACTAS/Brasil/Rondonia/Consulado/mesa_2_107064.jpg,OK
1,107054,ACTAS/Brasil/Rondonia/Consulado/mesa_1_107054.jpg,OK
3,107074,ACTAS/Brasil/Rondonia/Consulado/mesa_3_107074.jpg,OK
2,106814,ACTAS/Brasil/Sao Paulo/Centro da Integraçäo da Cidadania/mesa_2_106814.jpg,OK
1,106804,ACTAS/Brasil/Sao Paulo/Centro da Integraçäo da Cidadania/mesa_1_106804.jpg,OK
3,106824,ACTAS/Brasil/Sao Paulo/Centro da Integraçäo da Cidadania/mesa_3_106824.jpg,OK
4,106834,ACTAS/Brasil/Sao Paulo/Centro da Integraçäo da Cidadania/mesa_4_106834.jpg,OK
5,106844,ACTAS/Brasil/Sao Paulo/Centro da Integraçäo da Cidadania/mesa_5_106844.jpg,OK
1,105694,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_1_105694.jpg,OK
3,105714,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_3_105714.jpg,OK
2,105704,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_2_105704.jpg,OK
4,105634,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_4_105634.jpg,OK
5,105644,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_5_105644.jpg,OK
7,105664,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_7_105664.jpg,OK
6,105654,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_6_105654.jpg,OK
9,105684,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_9_105684.jpg,OK
8,105674,ACTAS/Brasil/Sao Paulo/Esc. Mun. Edu.Fundamental Vereador Antonio Sampaio/mesa_8_105674.jpg,OK
2,106934,ACTAS/Brasil/Sao Paulo/Esc. Mun. Educ. Fundamental Professora Nai Molina do Amaral/mesa_2_106934.jpg,OK
1,106924,ACTAS/Brasil/Sao Paulo/Esc. Mun. Educ. Fundamental Professora Nai Molina do Amaral/mesa_1_106924.jpg,OK
4,106914,ACTAS/Brasil/Sao Paulo/Esc. Mun. Educ. Fundamental Professora Nai Molina do Amaral/mesa_4_106914.jpg,OK
3,106904,ACTAS/Brasil/Sao Paulo/Esc. Mun. Educ. Fundamental Professora Nai Molina do Amaral/mesa_3_106904.jpg,OK
1,106854,ACTAS/Brasil/Sao Paulo/Escola Estadual Walter Belian/mesa_1_106854.jpg,OK
2,106864,ACTAS/Brasil/Sao Paulo/Escola Estadual Walter Belian/mesa_2_106864.jpg,OK
1,106554,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_1_106554.jpg,OK
5,106894,ACTAS/Brasil/Sao Paulo/Escola Estadual Walter Belian/mesa_5_106894.jpg,OK
4,106884,ACTAS/Brasil/Sao Paulo/Escola Estadual Walter Belian/mesa_4_106884.jpg,OK
3,106874,ACTAS/Brasil/Sao Paulo/Escola Estadual Walter Belian/mesa_3_106874.jpg,OK
2,106564,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_2_106564.jpg,OK
4,106584,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_4_106584.jpg,OK
3,106574,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_3_106574.jpg,OK
5,106594,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_5_106594.jpg,OK
6,106604,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_6_106604.jpg,OK
7,106664,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_7_106664.jpg,OK
8,106674,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_8_106674.jpg,OK
9,106684,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_9_106684.jpg,OK
10,106694,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_10_106694.jpg,OK
12,106714,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_12_106714.jpg,OK
11,106704,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_11_106704.jpg,OK
14,106624,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_14_106624.jpg,OK
13,106614,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_13_106614.jpg,OK
16,106644,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_16_106644.jpg,OK
15,106634,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_15_106634.jpg,OK
1,106994,ACTAS/Brasil/Sao Paulo/Escola Municipal Nice Beolchi Nunes Ferreira/mesa_1_106994.jpg,OK
2,107004,ACTAS/Brasil/Sao Paulo/Escola Municipal Nice Beolchi Nunes Ferreira/mesa_2_107004.jpg,OK
17,106654,ACTAS/Brasil/Sao Paulo/Escola Municipal Ensino Fundamental Analia Franco Bastos/mesa_17_106654.jpg,OK
1,106724,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_1_106724.jpg,OK
2,106734,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_2_106734.jpg,OK
3,106744,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_3_106744.jpg,OK
4,106754,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_4_106754.jpg,OK
6,106774,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_6_106774.jpg,OK
5,106764,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_5_106764.jpg,OK
8,106794,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_8_106794.jpg,OK
1,106374,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_1_106374.jpg,OK
2,106384,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_2_106384.jpg,OK
7,106784,ACTAS/Brasil/Sao Paulo/Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias/mesa_7_106784.jpg,OK
3,106394,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_3_106394.jpg,OK
5,106414,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_5_106414.jpg,OK
4,106404,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_4_106404.jpg,OK
6,106424,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_6_106424.jpg,OK
7,106494,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_7_106494.jpg,OK
9,106514,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_9_106514.jpg,OK
8,106504,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_8_106504.jpg,OK
13,106434,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_13_106434.jpg,OK
11,106534,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_11_106534.jpg,OK
10,106524,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_10_106524.jpg,OK
12,106544,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_12_106544.jpg,OK
15,106454,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_15_106454.jpg,OK
14,106444,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_14_106444.jpg,OK
18,106484,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_18_106484.jpg,OK
16,106464,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_16_106464.jpg,OK
17,106474,ACTAS/Brasil/Sao Paulo/Escuela Estadual Eduardo Prado/mesa_17_106474.jpg,OK
1,106944,ACTAS/Brasil/Sao Paulo/Escuela Estadual Homero Fernando Milano/mesa_1_106944.jpg,OK
2,106954,ACTAS/Brasil/Sao Paulo/Escuela Estadual Homero Fernando Milano/mesa_2_106954.jpg,OK
3,106964,ACTAS/Brasil/Sao Paulo/Escuela Estadual Homero Fernando Milano/mesa_3_106964.jpg,OK
4,106974,ACTAS/Brasil/Sao Paulo/Escuela Estadual Homero Fernando Milano/mesa_4_106974.jpg,OK
5,106984,ACTAS/Brasil/Sao Paulo/Escuela Estadual Homero Fernando Milano/mesa_5_106984.jpg,OK
2,105884,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_2_105884.jpg,OK
5,105914,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_5_105914.jpg,OK
4,105904,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_4_105904.jpg,OK
3,105894,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_3_105894.jpg,OK
6,105924,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_6_105924.jpg,OK
7,105934,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_7_105934.jpg,OK
1,105874,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_1_105874.jpg,OK
8,105944,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_8_105944.jpg,OK
9,105954,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_9_105954.jpg,OK
1,106274,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_1_106274.jpg,OK
10,105964,ACTAS/Brasil/Sao Paulo/Escuela Estadual Marechal Deodoro/mesa_10_105964.jpg,OK
2,106284,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_2_106284.jpg,OK
3,106294,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_3_106294.jpg,OK
4,106304,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_4_106304.jpg,OK
6,106324,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_6_106324.jpg,OK
5,106314,ACTAS/Brasil/Sao Paulo/Escuela Estadual Orestes Guimarães/mesa_5_106314.jpg,OK
