Mesa_Num,Mesa_ID,Ruta,Estado
8,2028321,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_8_2028321.jpg,OK
7,2028311,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_7_2028311.jpg,OK
9,2028331,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_9_2028331.jpg,OK
10,2028341,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_10_2028341.jpg,OK
12,2028361,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_12_2028361.jpg,OK
11,2028351,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Palca/Col. Pedro Domingo Murillo/mesa_11_2028351.jpg,OK
1,2028511,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_1_2028511.jpg,OK
2,2028521,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_2_2028521.jpg,OK
3,2028531,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_3_2028531.jpg,OK
4,2028541,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_4_2028541.jpg,OK
5,2028551,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_5_2028551.jpg,OK
6,2028561,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Quillihuaya/Escuela Quillihuaya/mesa_6_2028561.jpg,OK
1,2028641,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Tahuapalca/Escuela Tahuapalca/mesa_1_2028641.jpg,OK
2,2028651,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Tahuapalca/Escuela Tahuapalca/mesa_2_2028651.jpg,OK
1,2028661,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Tirata/Escuela Tirata/mesa_1_2028661.jpg,OK
2,2028671,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Tirata/Escuela Tirata/mesa_2_2028671.jpg,OK
1,2028371,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_1_2028371.jpg,OK
2,2028381,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_2_2028381.jpg,OK
3,2028391,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_3_2028391.jpg,OK
4,2028401,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_4_2028401.jpg,OK
5,2028411,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_5_2028411.jpg,OK
6,2028421,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_6_2028421.jpg,OK
7,2028431,ACTAS/BOLIVIA/La Paz/Murillo/Palca/Unni/Unidad Educativa Uni/mesa_7_2028431.jpg,OK
1,2086691,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_1_2086691.jpg,OK
2,2086701,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_2_2086701.jpg,OK
3,2086711,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_3_2086711.jpg,OK
4,2086721,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_4_2086721.jpg,OK
5,2086731,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_5_2086731.jpg,OK
6,2086741,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_6_2086741.jpg,OK
7,2086751,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_7_2086751.jpg,OK
8,2086761,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_8_2086761.jpg,OK
9,2086771,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_9_2086771.jpg,OK
11,2086791,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_11_2086791.jpg,OK
10,2086781,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_10_2086781.jpg,OK
12,2086801,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Arapata/U.E. Rosemary G. de Barrientos/mesa_12_2086801.jpg,OK
1,2086431,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_1_2086431.jpg,OK
2,2086441,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_2_2086441.jpg,OK
3,2086451,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_3_2086451.jpg,OK
4,2086461,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_4_2086461.jpg,OK
5,2086471,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_5_2086471.jpg,OK
6,2086481,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_6_2086481.jpg,OK
7,2086491,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_7_2086491.jpg,OK
8,2086501,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_8_2086501.jpg,OK
9,2086511,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_9_2086511.jpg,OK
10,2086521,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_10_2086521.jpg,OK
11,2086531,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_11_2086531.jpg,OK
12,2086541,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_12_2086541.jpg,OK
13,2086551,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_13_2086551.jpg,OK
14,2086561,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_14_2086561.jpg,OK
16,2086581,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_16_2086581.jpg,OK
15,2086571,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_15_2086571.jpg,OK
17,2086591,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_17_2086591.jpg,OK
20,2086621,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_20_2086621.jpg,OK
18,2086601,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_18_2086601.jpg,OK
19,2086611,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_19_2086611.jpg,OK
21,2086631,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_21_2086631.jpg,OK
22,2086641,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Coripata/U.E. Cap. Luis Rivero Sanchez/mesa_22_2086641.jpg,OK
1,2086941,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Milluhuaya/Escuela Milluhuaya Alto/mesa_1_2086941.jpg,OK
2,2086951,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Milluhuaya/Escuela Milluhuaya Alto/mesa_2_2086951.jpg,OK
3,2086961,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Milluhuaya/Escuela Milluhuaya Alto/mesa_3_2086961.jpg,OK
4,2086971,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Milluhuaya/Escuela Milluhuaya Alto/mesa_4_2086971.jpg,OK
1,2086651,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/San Juan de Coripata/Casa Cultural San Juan de Coripata/mesa_1_2086651.jpg,OK
2,2086661,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/San Juan de Coripata/Casa Cultural San Juan de Coripata/mesa_2_2086661.jpg,OK
3,2086671,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/San Juan de Coripata/Casa Cultural San Juan de Coripata/mesa_3_2086671.jpg,OK
1,2086811,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_1_2086811.jpg,OK
2,2086821,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_2_2086821.jpg,OK
4,2086681,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/San Juan de Coripata/Casa Cultural San Juan de Coripata/mesa_4_2086681.jpg,OK
3,2086831,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_3_2086831.jpg,OK
4,2086841,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_4_2086841.jpg,OK
6,2086861,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_6_2086861.jpg,OK
5,2086851,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Santiago Tocoroni/Colegio Santiago Tocoroni/mesa_5_2086851.jpg,OK
1,2086871,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_1_2086871.jpg,OK
3,2086891,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_3_2086891.jpg,OK
4,2086901,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_4_2086901.jpg,OK
2,2086881,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_2_2086881.jpg,OK
5,2086911,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_5_2086911.jpg,OK
6,2086921,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_6_2086921.jpg,OK
7,2086931,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coripata/Trinidad Pampa/Colegio Fraz Tamayo Fe y Alegria/mesa_7_2086931.jpg,OK
1,2086381,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Carmen Pampa/U.E. San Francisco Xavier/mesa_1_2086381.jpg,OK
2,2086391,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Carmen Pampa/U.E. San Francisco Xavier/mesa_2_2086391.jpg,OK
1,2086141,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Challajahuira/Escuela Jhon F. Kennedy/mesa_1_2086141.jpg,OK
2,2086151,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Challajahuira/Escuela Jhon F. Kennedy/mesa_2_2086151.jpg,OK
3,2086161,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Challajahuira/Escuela Jhon F. Kennedy/mesa_3_2086161.jpg,OK
1,2086421,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Comunidad Alto Choro/U.E. Alto Choro/mesa_1_2086421.jpg,OK
4,2086171,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Challajahuira/Escuela Jhon F. Kennedy/mesa_4_2086171.jpg,OK
1,2085841,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_1_2085841.jpg,OK
2,2085851,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_2_2085851.jpg,OK
3,2085861,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_3_2085861.jpg,OK
4,2085871,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_4_2085871.jpg,OK
5,2085881,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_5_2085881.jpg,OK
6,2085891,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_6_2085891.jpg,OK
7,2085901,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_7_2085901.jpg,OK
8,2085911,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_8_2085911.jpg,OK
9,2085921,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_9_2085921.jpg,OK
10,2085931,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_10_2085931.jpg,OK
11,2085941,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. Felix Reyes Ortiz/mesa_11_2085941.jpg,OK
2,2085961,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_2_2085961.jpg,OK
3,2085971,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_3_2085971.jpg,OK
1,2085951,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_1_2085951.jpg,OK
4,2085981,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_4_2085981.jpg,OK
5,2085991,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_5_2085991.jpg,OK
6,2086001,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_6_2086001.jpg,OK
7,2086011,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_7_2086011.jpg,OK
8,2086021,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_8_2086021.jpg,OK
10,2086041,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_10_2086041.jpg,OK
9,2086031,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_9_2086031.jpg,OK
11,2086051,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Coroico/U.E. San Pedro/mesa_11_2086051.jpg,OK
1,2086091,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cruz Loma/Col. Tec. Hum. Cruz Loma/mesa_1_2086091.jpg,OK
3,2086111,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cruz Loma/Col. Tec. Hum. Cruz Loma/mesa_3_2086111.jpg,OK
2,2086101,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cruz Loma/Col. Tec. Hum. Cruz Loma/mesa_2_2086101.jpg,OK
4,2086121,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cruz Loma/Col. Tec. Hum. Cruz Loma/mesa_4_2086121.jpg,OK
5,2086131,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cruz Loma/Col. Tec. Hum. Cruz Loma/mesa_5_2086131.jpg,OK
1,2086412,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Cusilluni/U.E. Villa Rosario/mesa_1_2086412.jpg,OK
1,2086181,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Mururata/U.E. Franz Tamayo/mesa_1_2086181.jpg,OK
2,2086191,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Mururata/U.E. Franz Tamayo/mesa_2_2086191.jpg,OK
3,2086201,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Mururata/U.E. Franz Tamayo/mesa_3_2086201.jpg,OK
1,2086301,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Pacollo/U.E. Pacallo/mesa_1_2086301.jpg,OK
4,2086211,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Mururata/U.E. Franz Tamayo/mesa_4_2086211.jpg,OK
2,2086311,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Pacollo/U.E. Pacallo/mesa_2_2086311.jpg,OK
3,2086321,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Pacollo/U.E. Pacallo/mesa_3_2086321.jpg,OK
4,2086331,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Pacollo/U.E. Pacallo/mesa_4_2086331.jpg,OK
1,2086351,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Puente Armas/Unidad Educativa Puente Armas/mesa_1_2086351.jpg,OK
2,2086361,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Puente Armas/Unidad Educativa Puente Armas/mesa_2_2086361.jpg,OK
3,2086371,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Puente Armas/Unidad Educativa Puente Armas/mesa_3_2086371.jpg,OK
1,2086221,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Sta. Rosa de Quilo Quilo/Escuela Santa Rosa de Quilo Quilo/mesa_1_2086221.jpg,OK
2,2086231,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Sta. Rosa de Quilo Quilo/Escuela Santa Rosa de Quilo Quilo/mesa_2_2086231.jpg,OK
3,2086241,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Sta. Rosa de Quilo Quilo/Escuela Santa Rosa de Quilo Quilo/mesa_3_2086241.jpg,OK
4,2086251,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Sta. Rosa de Quilo Quilo/Escuela Santa Rosa de Quilo Quilo/mesa_4_2086251.jpg,OK
5,2086261,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Sta. Rosa de Quilo Quilo/Escuela Santa Rosa de Quilo Quilo/mesa_5_2086261.jpg,OK
1,2086271,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Suapi/Casa de Gobierno de Suapi/mesa_1_2086271.jpg,OK
2,2086281,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Suapi/Casa de Gobierno de Suapi/mesa_2_2086281.jpg,OK
3,2086291,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Suapi/Casa de Gobierno de Suapi/mesa_3_2086291.jpg,OK
1,2086402,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Tocaña/U.E. Tocaña/mesa_1_2086402.jpg,OK
1,2086341,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Unduavi/Escuela Unduavi/mesa_1_2086341.jpg,OK
1,2086061,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Yolosa/U.E. Yolosa/mesa_1_2086061.jpg,OK
2,2086071,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Yolosa/U.E. Yolosa/mesa_2_2086071.jpg,OK
3,2086081,ACTAS/BOLIVIA/La Paz/Nor Yungas/Coroico/Yolosa/U.E. Yolosa/mesa_3_2086081.jpg,OK
1,2062591,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_1_2062591.jpg,OK
2,2062601,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_2_2062601.jpg,OK
3,2062611,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_3_2062611.jpg,OK
4,2062621,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_4_2062621.jpg,OK
5,2062631,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_5_2062631.jpg,OK
6,2062641,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_6_2062641.jpg,OK
7,2062651,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_7_2062651.jpg,OK
8,2062661,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_8_2062661.jpg,OK
9,2062671,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_9_2062671.jpg,OK
10,2062681,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_10_2062681.jpg,OK
11,2062691,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_11_2062691.jpg,OK
13,2062711,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_13_2062711.jpg,OK
12,2062701,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_12_2062701.jpg,OK
15,2062731,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_15_2062731.jpg,OK
14,2062721,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_14_2062721.jpg,OK
16,2062741,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_16_2062741.jpg,OK
17,2062751,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_17_2062751.jpg,OK
18,2062761,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_18_2062761.jpg,OK
19,2062771,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_19_2062771.jpg,OK
20,2062781,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_20_2062781.jpg,OK
21,2062791,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Mariscal Santa Cruz/mesa_21_2062791.jpg,OK
1,2062931,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_1_2062931.jpg,OK
2,2062941,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_2_2062941.jpg,OK
3,2062951,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_3_2062951.jpg,OK
4,2062961,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_4_2062961.jpg,OK
5,2062971,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_5_2062971.jpg,OK
6,2062981,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_6_2062981.jpg,OK
7,2062991,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_7_2062991.jpg,OK
8,2063001,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_8_2063001.jpg,OK
9,2063011,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_9_2063011.jpg,OK
10,2063021,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_10_2063021.jpg,OK
11,2063031,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_11_2063031.jpg,OK
12,2063041,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_12_2063041.jpg,OK
13,2063051,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_13_2063051.jpg,OK
14,2063061,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_14_2063061.jpg,OK
15,2063071,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_15_2063071.jpg,OK
16,2063081,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_16_2063081.jpg,OK
17,2063091,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_17_2063091.jpg,OK
18,2063101,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_18_2063101.jpg,OK
19,2063111,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_19_2063111.jpg,OK
20,2063121,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_20_2063121.jpg,OK
21,2063131,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Colegio Omasuyos/mesa_21_2063131.jpg,OK
1,2062801,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Esc. Simon Boliviar/mesa_1_2062801.jpg,OK
3,2062821,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Esc. Simon Boliviar/mesa_3_2062821.jpg,OK
2,2062811,ACTAS/BOLIVIA/La Paz/Omasuyos/Achacachi/Achacachi/Esc. Simon Boliviar/mesa_2_2062811.jpg,OK
