id_imagen,timestamp,departamento,provincia,municipio,localidad,recinto,numero_mesa,AP,LYP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VOTOS_VALIDOS,VOTOS_BLANCOS,VOTOS_NULOS,suma_partidos,diferencia_votos_validos,status_validacion
mesa_8_1010171,2025-08-28T21:16:22.333282,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alegría,1010171,111,101,101,11,101,1,10,101,180,181,111,100,717,536,ERROR
mesa_12_1008821,2025-08-28T21:16:22.693212,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Ed. Hugo Poppe Entrambasaguas,1008821,111,111,111,111,111,111,111,111,171,111,111,???,1059,948,ERROR
mesa_5_8011701,2025-08-28T21:16:23.096567,Beni,Moxos,San Ignacio,San Ignacio,U.E. Mayor Pedro Vaca Diez,8011701,110,18,611,811,81,11,111,11,111,111,1,11,1875,1764,ERROR
mesa_1_8012621,2025-08-28T21:16:23.481384,Beni,Marbán,San Andrés,Buen Jesús,Esc. Buen Jesus,8012621,61,11,11,11,11,11,110,111,86,181,10,11,423,242,ERROR
mesa_1_8013361,2025-08-28T21:16:23.871026,Beni,Iténez,Magdalena,Bella Vista,U.E. Macedonio Paz Pino,8013361,771,111,170,111,111,111,101,111,701,111,111,111,2298,2187,ERROR
mesa_4_8006141,2025-08-28T21:16:24.260442,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  Británica,8006141,110,111,611,11,111,111,111,111,671,161,111,11,1958,1797,ERROR
mesa_4_8011691,2025-08-28T21:16:24.626027,Beni,Moxos,San Ignacio,San Ignacio,U.E. Mayor Pedro Vaca Diez,8011691,111,611,111,111,181,111,111,711,111,111,111,811,2169,2058,ERROR
mesa_1_8012661,2025-08-28T21:16:24.986672,Beni,Marbán,San Andrés,4 de Julio,Escuela 4 de Julio,8012661,111,111,11,111,111,111,111,611,611,111,716,111,1899,1788,ERROR
mesa_1_8013731,2025-08-28T21:16:25.384597,Beni,Iténez,Huacaraje,La Embrolla,U.E. Juan Antonio Velarde Guerra,8013731,1,11,118,11,111,611,711,111,11,111,111,761,1696,1585,ERROR
mesa_3_8006131,2025-08-28T21:16:25.783432,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  Británica,8006131,111,111,181,111,761,161,111,111,111,161,118,111,1769,1608,ERROR
mesa_27_1006431,2025-08-28T21:16:26.155868,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educativa Victoria Diez,1006431,111,160,161,681,668,616,611,118,111,811,111,816,3237,2426,ERROR
mesa_13_1008831,2025-08-28T21:16:26.526706,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Ed. Hugo Poppe Entrambasaguas,1008831,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_3_8011681,2025-08-28T21:16:26.976371,Beni,Moxos,San Ignacio,San Ignacio,U.E. Mayor Pedro Vaca Diez,8011681,111,111,111,111,111,111,111,111,111,111,811,111,999,888,ERROR
mesa_1_8012362,2025-08-28T21:16:27.380043,Beni,Marbán,Loreto,Villa El Carmen del Remanzo,U.E. Villa El Carmen del Remanzo,8012362,111,111,711,111,111,11,111,111,111,11,101,11,1499,1488,ERROR
mesa_5_8013691,2025-08-28T21:16:27.764597,Beni,Iténez,Huacaraje,Huacaraje,U.E. Juan Alberto Orellana,8013691,600,1,68,660,1,6,100,11,0,110,0,116,1447,1337,ERROR
mesa_2_8006121,2025-08-28T21:16:28.157795,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  Británica,8006121,111,161,116,11,101,118,111,10,110,181,110,101,849,668,ERROR
mesa_2_8011671,2025-08-28T21:16:28.500093,Beni,Moxos,San Ignacio,San Ignacio,U.E. Mayor Pedro Vaca Diez,8011671,111,816,818,813,661,111,111,111,616,111,611,611,4168,4057,ERROR
mesa_1_8012331,2025-08-28T21:16:28.838555,Beni,Marbán,Loreto,Santa Rosa del Isiboro,Santa Rosa del Isiboro,8012331,11,11,17,108,111,7,107,1,107,101,11,76,480,379,ERROR
mesa_4_8013681,2025-08-28T21:16:29.198717,Beni,Iténez,Huacaraje,Huacaraje,U.E. Juan Alberto Orellana,8013681,111,111,1,11,101,611,1,11,101,110,111,11,1059,949,ERROR
mesa_1_8006111,2025-08-28T21:16:29.598564,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  Británica,8006111,111,111,171,110,111,111,111,101,181,177,111,116,1118,941,ERROR
mesa_1_1007381,2025-08-28T21:16:29.956963,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007381,111,111,111,111,111,111,161,711,111,111,111,???,1649,1538,ERROR
mesa_10_1010191,2025-08-28T21:16:30.338964,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alegría,1010191,171,181,8,16,60,111,111,101,186,118,68,111,945,827,ERROR
mesa_14_1008841,2025-08-28T21:16:30.665795,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Ed. Hugo Poppe Entrambasaguas,1008841,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_1_8011661,2025-08-28T21:16:31.050572,Beni,Moxos,San Ignacio,San Ignacio,U.E. Mayor Pedro Vaca Diez,8011661,116,111,111,116,111,11,111,111,11,111,116,11,809,698,ERROR
mesa_1_8012341,2025-08-28T21:16:31.463325,Beni,Marbán,Loreto,Santa Rosa del Chapare,Escuela Santa Rosa del Chapare,8012341,711,111,171,761,111,111,111,111,111,111,111,111,2309,2198,ERROR
mesa_3_8013671,2025-08-28T21:16:31.824461,Beni,Iténez,Huacaraje,Huacaraje,U.E. Juan Alberto Orellana,8013671,771,111,111,117,111,111,111,111,111,111,111,111,1665,1554,ERROR
mesa_11_8004851,2025-08-28T21:16:32.248570,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004851,111,11,11,11,111,686,116,61,161,161,161,111,1279,1118,ERROR
mesa_8_8011891,2025-08-28T21:16:32.683047,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011891,6,866,11,11,661,111,6,676,610,11,861,661,2958,2947,ERROR
mesa_1_8012322,2025-08-28T21:16:33.092474,Beni,Marbán,Loreto,San Pablo del Isiboro,Esc. San Pablo Isiboro,8012322,111,711,101,111,166,111,116,116,11,116,611,118,1554,1438,ERROR
mesa_2_8013661,2025-08-28T21:16:33.451812,Beni,Iténez,Huacaraje,Huacaraje,U.E. Juan Alberto Orellana,8013661,110,711,111,111,111,116,611,111,161,111,116,111,2153,2042,ERROR
mesa_10_8004841,2025-08-28T21:16:33.808592,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004841,116,114,816,117,111,111,176,101,111,100,111,111,1773,1673,ERROR
mesa_2_1007391,2025-08-28T21:16:34.144040,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007391,111,111,111,111,111,111,111,11,111,111,111,???,899,788,ERROR
mesa_11_1010201,2025-08-28T21:16:34.583099,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Alegría,1010201,711,111,171,111,110,81,111,10,0,110,11,111,1416,1306,ERROR
mesa_15_1008851,2025-08-28T21:16:35.008090,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Ed. Hugo Poppe Entrambasaguas,1008851,111,111,111,111,117,111,161,111,111,111,111,???,1055,944,ERROR
mesa_7_8011881,2025-08-28T21:16:35.388271,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011881,111,61,10,671,160,61,60,61,18,161,611,87,1213,1052,ERROR
mesa_1_8012261,2025-08-28T21:16:35.782422,Beni,Marbán,Loreto,San Antonio de Loras,Esc. San Antonio,8012261,111,111,681,184,186,866,111,111,166,611,681,611,2527,1916,ERROR
mesa_1_8013651,2025-08-28T21:16:36.175791,Beni,Iténez,Huacaraje,Huacaraje,U.E. Juan Alberto Orellana,8013651,117,167,111,111,111,111,160,111,811,111,161,111,1810,1699,ERROR
mesa_9_8004831,2025-08-28T21:16:36.566381,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004831,100,601,17,11,81,161,101,661,811,116,8,11,2544,2428,ERROR
mesa_6_8011871,2025-08-28T21:16:36.963331,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011871,11,0,7,601,600,600,0,8,10,101,6,68,1837,1736,ERROR
mesa_2_8012311,2025-08-28T21:16:37.363250,Beni,Marbán,Loreto,Sachojere,Esc. Sachojere,8012311,111,811,111,111,111,111,111,116,111,111,111,611,1704,1593,ERROR
mesa_3_8013721,2025-08-28T21:16:37.822342,Beni,Iténez,Huacaraje,El Carmen del Itenez,Esc. El Carmen,8013721,111,101,101,11,1,11,100,116,1,111,601,16,553,442,ERROR
mesa_8_8004821,2025-08-28T21:16:38.299410,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004821,161,111,111,111,167,111,110,611,11,111,611,618,1504,1393,ERROR
mesa_3_1007401,2025-08-28T21:16:38.649450,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007401,111,111,111,111,111,171,111,111,111,111,111,???,1059,948,ERROR
mesa_1_1009691,2025-08-28T21:16:39.047118,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009691,10,111,111,111,111,101,711,111,111,111,111,111,1488,1377,ERROR
mesa_16_1008861,2025-08-28T21:16:39.383546,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Ed. Hugo Poppe Entrambasaguas,1008861,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_5_8011861,2025-08-28T21:16:39.755919,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011861,701,604,188,611,106,611,111,111,111,111,18,111,3154,3043,ERROR
mesa_1_8012301,2025-08-28T21:16:40.122855,Beni,Marbán,Loreto,Sachojere,Esc. Sachojere,8012301,110,116,68,11,816,111,116,111,111,111,16,111,1570,1459,ERROR
mesa_2_8013711,2025-08-28T21:16:40.506676,Beni,Iténez,Huacaraje,El Carmen del Itenez,Esc. El Carmen,8013711,10,611,668,16,661,116,111,811,611,118,667,811,3615,3497,ERROR
mesa_7_8004811,2025-08-28T21:16:40.890887,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004811,111,116,111,177,616,116,111,111,116,686,111,116,1585,899,ERROR
mesa_4_8011851,2025-08-28T21:16:41.277388,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011851,11,111,6,111,111,11,111,111,611,111,111,11,1194,1083,ERROR
mesa_1_8012351,2025-08-28T21:16:41.622419,Beni,Marbán,Loreto,Palermo,U.E. Palermo,8012351,111,111,111,611,111,111,111,111,111,111,811,111,1499,1388,ERROR
mesa_1_8013701,2025-08-28T21:16:42.001022,Beni,Iténez,Huacaraje,El Carmen del Itenez,Esc. El Carmen,8013701,161,161,111,661,111,111,611,111,111,111,111,811,2149,2038,ERROR
mesa_6_8004801,2025-08-28T21:16:42.390278,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004801,11,111,811,661,611,611,700,111,110,111,161,111,3737,3626,ERROR
mesa_4_1007411,2025-08-28T21:16:42.728412,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007411,111,110,111,111,111,111,111,111,111,111,111,???,998,887,ERROR
mesa_2_1009701,2025-08-28T21:16:43.111607,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009701,111,171,771,701,116,11,11,101,106,111,101,111,2099,1988,ERROR
mesa_1_1008591,2025-08-28T21:16:43.542658,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008591,111,111,111,111,611,111,111,611,111,111,781,611,1999,1888,ERROR
mesa_3_8011841,2025-08-28T21:16:43.916011,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011841,711,771,811,111,811,181,11,666,811,161,111,111,4884,4723,ERROR
mesa_3_8012251,2025-08-28T21:16:44.316366,Beni,Marbán,Loreto,Loreto,Esc. Perfecta Vda. De Bejarano,8012251,111,116,111,161,611,181,111,181,111,111,111,111,1694,1583,ERROR
mesa_2_8013591,2025-08-28T21:16:44.655519,Beni,Iténez,Baures,San Simon,Esc. San Simon,8013591,111,161,161,111,111,106,617,611,116,16,11,67,2105,2089,ERROR
mesa_5_8004791,2025-08-28T21:16:45.041416,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004791,111,161,161,111,111,111,116,111,111,111,116,111,1104,993,ERROR
mesa_2_8011831,2025-08-28T21:16:45.424848,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011831,111,116,111,611,161,116,666,16,111,116,111,11,2019,1903,ERROR
mesa_2_8012241,2025-08-28T21:16:45.802703,Beni,Marbán,Loreto,Loreto,Esc. Perfecta Vda. De Bejarano,8012241,111,111,166,111,111,111,111,110,111,111,111,111,1053,942,ERROR
mesa_1_8013581,2025-08-28T21:16:46.189470,Beni,Iténez,Baures,San Simon,Esc. San Simon,8013581,111,111,111,111,611,111,111,111,17,111,111,111,1405,1294,ERROR
mesa_4_8004781,2025-08-28T21:16:46.572462,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004781,111,161,111,111,111,116,616,111,111,111,111,111,1559,1448,ERROR
mesa_5_1007421,2025-08-28T21:16:46.908619,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007421,111,111,111,111,111,111,161,111,111,111,111,???,1049,938,ERROR
mesa_3_1009711,2025-08-28T21:16:47.272431,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009711,111,117,11,117,101,717,171,111,111,111,111,11,1567,1456,ERROR
mesa_2_1008601,2025-08-28T21:16:47.651416,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008601,111,81,111,111,866,818,118,188,111,111,661,111,2515,2404,ERROR
mesa_1_8011821,2025-08-28T21:16:48.027252,Beni,Moxos,San Ignacio,San Ignacio,U.E. Fuente de Vida,8011821,11,1,606,6,1,11,600,16,176,161,101,118,1428,1267,ERROR
mesa_1_8012231,2025-08-28T21:16:48.399630,Beni,Marbán,Loreto,Loreto,Esc. Perfecta Vda. De Bejarano,8012231,11,811,616,616,111,101,111,111,811,111,111,610,3299,3188,ERROR
mesa_1_8013621,2025-08-28T21:16:48.782690,Beni,Iténez,Baures,Monte Cristo del Tiquin,Esc. Monte Cristo Del Tiquin,8013621,71,111,761,111,768,161,61,61,111,619,61,111,2216,1597,ERROR
mesa_3_8004771,2025-08-28T21:16:49.234065,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004771,16,101,611,807,606,811,19,11,111,116,166,611,3093,2977,ERROR
mesa_10_8011811,2025-08-28T21:16:49.600567,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011811,111,117,111,111,111,111,111,611,111,110,111,111,1505,1395,ERROR
mesa_1_8012292,2025-08-28T21:16:49.984385,Beni,Marbán,Loreto,Gundonovia,Esc. Gundonovia,8012292,141,166,111,611,611,611,661,117,111,111,111,111,3140,3029,ERROR
mesa_1_8013642,2025-08-28T21:16:50.381401,Beni,Iténez,Baures,Mategua,U.E. Mategua,8013642,119,161,111,111,111,111,179,111,111,111,161,111,1125,1014,ERROR
mesa_2_8004761,2025-08-28T21:16:50.759091,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004761,111,101,111,171,11,161,110,111,117,117,611,111,1004,887,ERROR
mesa_6_1007431,2025-08-28T21:16:51.095874,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007431,111,111,111,111,111,911,111,111,111,111,111,???,1799,1688,ERROR
mesa_4_1009721,2025-08-28T21:16:51.539389,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009721,711,111,1,111,117,711,10,111,111,111,111,170,1994,1883,ERROR
mesa_3_1008611,2025-08-28T21:16:51.959462,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008611,8,610,81,811,111,108,881,611,610,110,611,11,3831,3721,ERROR
mesa_9_8011801,2025-08-28T21:16:52.324908,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011801,111,111,111,111,111,111,111,111,111,111,111,611,999,888,ERROR
mesa_2_8012281,2025-08-28T21:16:52.706284,Beni,Marbán,Loreto,Camiaco,Esc. Camiaco,8012281,161,11,111,111,111,101,101,111,611,111,111,111,1429,1318,ERROR
mesa_1_8013601,2025-08-28T21:16:53.091245,Beni,Iténez,Baures,Jasiaquiri,U.E. Jasiaquiri,8013601,11,111,101,611,111,881,111,111,111,111,111,118,2159,2048,ERROR
mesa_1_8004751,2025-08-28T21:16:53.468126,Beni,Vaca Diez,Riberalta,Riberalta,U.E.  1ro. de Diciembre,8004751,111,111,111,111,171,111,111,111,111,111,111,111,1059,948,ERROR
mesa_8_8011791,2025-08-28T21:16:53.846604,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011791,111,111,661,71,181,661,111,917,616,191,161,616,3440,3249,ERROR
mesa_1_8012271,2025-08-28T21:16:54.223639,Beni,Marbán,Loreto,Camiaco,Esc. Camiaco,8012271,611,188,611,611,611,11,666,11,111,111,611,111,3431,3320,ERROR
mesa_2_8013551,2025-08-28T21:16:54.701589,Beni,Iténez,Baures,El Remanzo del Itenez,Esc. El Remanzo,8013551,711,171,111,111,111,111,11,111,611,111,111,111,2059,1948,ERROR
mesa_13_8006101,2025-08-28T21:16:55.123912,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006101,101,10,11,111,1,10,11,111,0,117,1,101,366,249,ERROR
mesa_7_1007441,2025-08-28T21:16:55.448265,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007441,111,111,111,111,111,111,111,111,171,111,111,???,1059,948,ERROR
mesa_5_1009731,2025-08-28T21:16:55.822441,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009731,118,881,816,618,161,887,118,861,880,111,111,817,5340,5229,ERROR
mesa_4_1008621,2025-08-28T21:16:56.183938,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008621,11,111,111,118,111,161,181,111,111,111,111,111,1026,915,ERROR
mesa_7_8011781,2025-08-28T21:16:56.588382,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011781,111,711,111,111,101,111,171,11,111,111,717,111,1549,1438,ERROR
mesa_11_8013051,2025-08-28T21:16:56.950819,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013051,111,711,711,111,111,101,110,16,611,110,666,11,2593,2483,ERROR
mesa_1_8013541,2025-08-28T21:16:57.359579,Beni,Iténez,Baures,El Remanzo del Itenez,Esc. El Remanzo,8013541,711,811,111,111,616,111,111,611,111,111,611,611,3304,3193,ERROR
mesa_12_8006091,2025-08-28T21:16:57.759880,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006091,111,117,111,111,111,61,107,101,110,110,111,111,940,830,ERROR
mesa_6_8011771,2025-08-28T21:16:58.151717,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011771,111,181,811,611,811,111,8,111,10,110,811,611,2765,2655,ERROR
mesa_10_8013041,2025-08-28T21:16:58.542699,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013041,111,761,611,111,161,111,111,11,118,111,111,111,2106,1995,ERROR
mesa_1_8013632,2025-08-28T21:16:58.930018,Beni,Iténez,Baures,El Cairo II,Esc. Cairo II,8013632,111,111,611,101,166,601,666,101,611,11,117,681,3079,3068,ERROR
mesa_11_8006081,2025-08-28T21:16:59.320893,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006081,677,861,681,811,111,688,111,114,111,111,181,111,4165,4054,ERROR
mesa_8_1007451,2025-08-28T21:16:59.676620,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007451,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_6_1009741,2025-08-28T21:17:00.138702,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009741,11,711,611,18,11,80,11,111,861,111,100,111,2425,2314,ERROR
mesa_3_8008301,2025-08-28T21:17:00.566490,Beni,Vaca Diez,Guayaramerín,Guayaramerín,U.E. Belen,8008301,111,111,111,177,110,110,111,111,111,111,111,111,1063,952,ERROR
mesa_5_1008631,2025-08-28T21:17:00.960431,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008631,111,101,111,116,111,111,111,111,111,116,111,111,994,878,ERROR
mesa_5_8011761,2025-08-28T21:17:01.357850,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011761,111,111,111,181,111,116,110,161,111,111,166,111,1123,1012,ERROR
mesa_9_8013031,2025-08-28T21:17:01.748642,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013031,711,771,60,11,710,711,700,11,16,111,671,110,3701,3590,ERROR
mesa_1_8013531,2025-08-28T21:17:02.135105,Beni,Iténez,Baures,El Cairo,U.E. El Cairo,8013531,11,811,111,11,161,161,611,111,611,111,161,11,2599,2488,ERROR
mesa_10_8006071,2025-08-28T21:17:02.499544,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006071,111,111,111,111,111,811,111,171,111,111,111,111,1759,1648,ERROR
mesa_4_8011751,2025-08-28T21:17:02.880315,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011751,616,116,816,118,618,611,61,116,11,181,18,661,3083,2902,ERROR
mesa_8_8013021,2025-08-28T21:17:03.284751,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013021,117,111,111,111,111,111,101,111,101,111,111,661,985,874,ERROR
mesa_2_8013571,2025-08-28T21:17:03.653844,Beni,Iténez,Baures,Cafetal,Esc. Seccional Cafetal,8013571,601,111,111,161,111,111,11,111,111,111,111,111,1439,1328,ERROR
mesa_9_8006061,2025-08-28T21:17:04.060064,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006061,171,111,111,111,111,111,111,110,111,111,111,611,1058,947,ERROR
mesa_9_1007461,2025-08-28T21:17:04.423014,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007461,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_7_1009751,2025-08-28T21:17:04.790616,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009751,811,101,666,111,811,1,101,611,81,100,601,611,3294,3194,ERROR
mesa_6_1008641,2025-08-28T21:17:05.200261,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008641,111,111,111,111,111,111,111,611,611,110,611,110,1999,1889,ERROR
mesa_3_8011741,2025-08-28T21:17:05.634918,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011741,111,1,800,11,101,1,1,116,11,111,610,101,1153,1042,ERROR
mesa_7_8013011,2025-08-28T21:17:06.082930,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013011,110,611,111,111,111,111,111,116,111,611,161,111,1503,892,ERROR
mesa_1_8013561,2025-08-28T21:17:06.483969,Beni,Iténez,Baures,Cafetal,Esc. Seccional Cafetal,8013561,111,611,171,611,111,111,161,111,111,671,111,811,2109,1438,ERROR
mesa_8_8006051,2025-08-28T21:17:06.876798,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006051,611,711,611,111,111,111,111,718,111,111,11,111,3206,3095,ERROR
mesa_2_8011731,2025-08-28T21:17:07.266797,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011731,111,111,116,111,111,811,111,111,116,111,111,111,1709,1598,ERROR
mesa_6_8013001,2025-08-28T21:17:07.632539,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8013001,111,111,10,111,161,111,111,117,118,111,111,111,961,850,ERROR
mesa_7_8013521,2025-08-28T21:17:08.031979,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013521,111,111,161,111,111,111,166,111,111,16,111,111,1104,1088,ERROR
mesa_7_8006041,2025-08-28T21:17:08.398186,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006041,111,161,816,117,611,161,111,111,114,111,861,111,2313,2202,ERROR
mesa_10_1007471,2025-08-28T21:17:08.847855,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007471,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_8_1009761,2025-08-28T21:17:09.237830,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa Ruffo,1009761,111,111,111,611,701,161,111,611,611,111,186,601,3139,3028,ERROR
mesa_7_1008651,2025-08-28T21:17:09.614215,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008651,10,1,7,8,8,111,4,111,180,118,101,108,440,322,ERROR
mesa_1_8011721,2025-08-28T21:17:09.996433,Beni,Moxos,San Ignacio,San Ignacio,U.E. Estanislau de Marchena,8011721,101,161,118,111,111,111,116,101,111,111,111,111,1041,930,ERROR
mesa_5_8012991,2025-08-28T21:17:10.383506,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8012991,111,101,111,181,817,111,111,610,111,181,111,111,2264,2083,ERROR
mesa_6_8013511,2025-08-28T21:17:10.773559,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013511,111,11,117,117,111,111,110,111,111,111,1,111,910,799,ERROR
mesa_6_8006031,2025-08-28T21:17:11.232506,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006031,118,101,111,11,1,111,181,111,111,180,111,111,856,676,ERROR
mesa_10_8011651,2025-08-28T21:17:11.638887,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011651,111,111,111,611,111,111,111,111,11,111,111,11,1399,1288,ERROR
mesa_4_8012981,2025-08-28T21:17:12.046605,Beni,Mamoré,San Ramón,San Ramón,U.E. Napoleón Añez Ortiz,8012981,111,111,171,111,191,111,111,111,116,111,171,101,1144,1033,ERROR
mesa_5_8013501,2025-08-28T21:17:12.399084,Beni,Iténez,Baures,Baures,U.E. Carmelo López,8013501,19,111,11,770,161,911,661,610,671,111,111,111,3925,3814,ERROR
mesa_5_8006021,2025-08-28T21:17:12.793455,Beni,Vaca Diez,Riberalta,Riberalta,Politecnico Benjamin Bowles,8006021,611,111,111,111,111,807,0,11,611,111,161,111,2484,2373,ERROR
mesa_11_1007481,2025-08-28T21:17:13.137002,Chuquisaca,Oropeza,Sucre,Sucre,Unidad Educativa 6 de Junio,1007481,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_8_1008661,2025-08-28T21:17:13.494604,Chuquisaca,Oropeza,Sucre,Sucre,Unid. Educ. Jose Clemente Maurer,1008661,11,101,101,111,111,100,111,11,1,111,100,0,658,547,ERROR
mesa_9_8011641,2025-08-28T21:17:13.861383,Beni,Moxos,San Ignacio,San Ignacio,L. Gilfredo Cortez Candia,8011641,111,711,111,111,111,18,11,110,611,111,118,111,1905,1794,ERROR
